Port_Name,State,Port Code,Border,Measure,Time,Month,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
Tecate,California,2505,US-Mexico Border,Pedestrians,9:00 AM,November,3,4,5,5,6,4,3
Tecate,California,2505,US-Mexico Border,Pedestrians,10:00 AM,November,4,4,5,4,4,4,3
Tecate,California,2505,US-Mexico Border,Pedestrians,11:00 AM,November,6,5,5,4,4,4,3
Tecate,California,2505,US-Mexico Border,Pedestrians,12:00 PM,November,10,5,5,4,5,6,3
Tecate,California,2505,US-Mexico Border,Pedestrians,1:00 PM,November,8,7,5,4,5,5,4
Tecate,California,2505,US-Mexico Border,Pedestrians,2:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,3:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,4:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,5:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,6:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,7:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,8:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,9:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,10:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,11:00 PM,November,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,12:00 AM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,1:00 AM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,2:00 AM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,3:00 AM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,4:00 AM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,5:00 AM,December,9,21,20,20,15,18,14
Tecate,California,2505,US-Mexico Border,Pedestrians,6:00 AM,December,6,14,14,17,13,11,6
Tecate,California,2505,US-Mexico Border,Pedestrians,7:00 AM,December,4,8,6,9,5,6,4
Tecate,California,2505,US-Mexico Border,Pedestrians,8:00 AM,December,3,6,4,5,3,4,4
Tecate,California,2505,US-Mexico Border,Pedestrians,9:00 AM,December,3,5,3,5,2,4,3
Tecate,California,2505,US-Mexico Border,Pedestrians,10:00 AM,December,4,4,3,4,3,3,3
Tecate,California,2505,US-Mexico Border,Pedestrians,11:00 AM,December,5,4,5,4,3,2,3
Tecate,California,2505,US-Mexico Border,Pedestrians,12:00 PM,December,5,8,4,6,2,3,4
Tecate,California,2505,US-Mexico Border,Pedestrians,1:00 PM,December,8,5,4,6,2,5,6
Tecate,California,2505,US-Mexico Border,Pedestrians,2:00 PM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,3:00 PM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,4:00 PM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,5:00 PM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,6:00 PM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,7:00 PM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,8:00 PM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,9:00 PM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,10:00 PM,December,,,,,,,
Tecate,California,2505,US-Mexico Border,Pedestrians,11:00 PM,December,,,,,,,
